drug,cell_line,auc_pset1,auc_pset2,ABC,cluster,SEEDING_DENSITY_gdsc1,SEEDING_DENSITY_gdsc2,density_diff
zm447439,cvcl_1156,0.010566786383165105,0.13198664876711508,0.11495388166961122,0,500.0,150.0,350.0
entinostat,cvcl_2149,0.3363531100258498,0.23178501228661652,0.11495061551444302,0,,325.0,
ro3306,cvcl_1688,0.13486764916070404,0.052679674658327236,0.11494780939215685,0,250.0,100.0,150.0
ro3306,cvcl_1688,0.13486764916070404,0.052679674658327236,0.11494780939215685,0,200.0,100.0,100.0
wee1inhibitor,cvcl_0317,0.1219217834577041,0.026010908208111694,0.11494119551232995,0,200.0,625.0,425.0
obatoclaxmesylate,cvcl_1170,0.6763850020346711,0.7828754291259564,0.11493987525166188,0,,200.0,
obatoclaxmesylate,cvcl_1636,0.3735963963810248,0.3169500443533062,0.11493556230959372,0,,625.0,
bortezomib,cvcl_1641,0.4774467942268519,0.37490084709268345,0.11491931680221225,0,,1250.0,
trametinib,cvcl_0454,0.32746824250737006,0.20536597222573072,0.11491321427170059,0,800.0,400.0,400.0
piperlongumine,cvcl_0589,0.1656231459178672,0.2847509839576944,0.11491238913235546,0,32500.0,2500.0,30000.0
foretinib,cvcl_1328,0.4545799923798802,0.42595915358136505,0.11491024689757898,0,,625.0,
sn38,cvcl_0099,0.3258806615232227,0.18688904454923083,0.11490417752925419,0,15000.0,625.0,14375.0
sn38,cvcl_0099,0.3258806615232227,0.18688904454923083,0.11490417752925419,0,7500.0,625.0,6875.0
sn38,cvcl_0099,0.3258806615232227,0.18688904454923083,0.11490417752925419,0,800.0,625.0,175.0
azd5582,cvcl_1225,0.015321780603491097,0.11963786120668829,0.11489323228222503,0,1600.0,250.0,1350.0
obatoclaxmesylate,cvcl_1238,0.2500701824897361,0.14629603193145235,0.11489143747695654,0,,1750.0,
vorinostat,cvcl_1535,0.18829804330289146,0.27126394293919065,0.11488190242793798,0,1600.0,400.0,1200.0
bms536924,cvcl_1289,0.20016991240298232,0.08334712010163592,0.11486321276889366,0,400.0,1250.0,850.0
luminespib,cvcl_2067,0.22448876237752213,0.3450131694656775,0.11483325731494959,0,,300.0,
axitinib,cvcl_1327,0.06857589680659071,0.13721474247689813,0.11483210311941705,0,50000.0,1250.0,48750.0
axitinib,cvcl_1327,0.06857589680659071,0.13721474247689813,0.11483210311941705,0,20000.0,1250.0,18750.0
azd5582,cvcl_1049,0.9254088409383314,0.808824418266303,0.11481163145483995,0,800.0,325.0,475.0
lestaurtinib,cvcl_1490,0.43294259722840067,0.39362302987701514,0.1148114948713425,0,1000.0,325.0,675.0
azd8055,cvcl_0505,0.2556867636491903,0.29355663216194705,0.11481148564080657,0,4000.0,1250.0,2750.0
azd7762,cvcl_0181,0.644085329945437,0.5435878387281381,0.11480705739139606,0,12500.0,625.0,11875.0
azd7762,cvcl_0181,0.644085329945437,0.5435878387281381,0.11480705739139606,0,6250.0,625.0,5625.0
azd7762,cvcl_0181,0.644085329945437,0.5435878387281381,0.11480705739139606,0,4000.0,625.0,3375.0
azd7762,cvcl_0181,0.644085329945437,0.5435878387281381,0.11480705739139606,0,3800.0,625.0,3175.0
azd7762,cvcl_0181,0.644085329945437,0.5435878387281381,0.11480705739139606,0,3125.0,625.0,2500.0
vorinostat,cvcl_0039,0.11825452707786765,0.18628881393241892,0.11479700362743808,0,950.0,150.0,800.0
wee1inhibitor,cvcl_1762,0.0366446991631193,0.19063207256589276,0.11479046461920732,0,6250.0,75.0,6175.0
wee1inhibitor,cvcl_1762,0.0366446991631193,0.19063207256589276,0.11479046461920732,0,1563.0,75.0,1488.0
mirin,cvcl_1177,0.12013273959455695,0.0638264134879657,0.11479044466802428,0,4500.0,1250.0,3250.0
pevonedistat,cvcl_1060,0.15251780137290882,0.20109393145809218,0.11478155795412721,0,1600.0,300.0,1300.0
yk4279,cvcl_1646,0.2768020616855589,0.2444519770856054,0.11477719892793994,0,5000.0,1500.0,3500.0
mirin,cvcl_x486,0.13529293654342323,0.019846436834881742,0.11477238709102923,0,4000.0,500.0,3500.0
pevonedistat,cvcl_2124,0.31410113654053073,0.19490795343713263,0.11474175513794103,0,12500.0,3000.0,9500.0
yk4279,cvcl_1282,0.27272878551222535,0.1768971127805996,0.11472685727382921,0,1500.0,200.0,1300.0
azd6738,cvcl_1241,0.24814866202512176,0.11476615524391731,0.11472463417808501,0,600.0,300.0,300.0
sepantroniumbromide,cvcl_1581,0.19586678494104415,0.3073275544720053,0.11472364699750072,0,,900.0,
azd2014,cvcl_1326,0.36766414650546797,0.21491399301303038,0.1147189729414101,0,25000.0,2500.0,22500.0
azd2014,cvcl_1326,0.36766414650546797,0.21491399301303038,0.1147189729414101,0,19000.0,2500.0,16500.0
tanespimycin,cvcl_1714,0.0748517625862567,0.18893073680722194,0.11471598592699457,0,50000.0,625.0,49375.0
tanespimycin,cvcl_1714,0.0748517625862567,0.18893073680722194,0.11471598592699457,0,25000.0,625.0,24375.0
osi027,cvcl_1492,0.11946678569464986,0.2494698445442931,0.11471576534643421,0,,325.0,
vinblastine,cvcl_2208,0.4572928633568767,0.48878300516484896,0.11471282155049359,0,15000.0,1250.0,13750.0
bms536924,cvcl_1146,0.2125824619114124,0.14164429283108504,0.11471116441207131,0,5000.0,1250.0,3750.0
bms536924,cvcl_1146,0.2125824619114124,0.14164429283108504,0.11471116441207131,0,,1250.0,
talazoparib,cvcl_0436,0.17938034670957725,0.31943802616553385,0.11469680835169305,0,1700.0,625.0,1075.0
plx4720,cvcl_0218,0.48940359323259897,0.3349269083940305,0.11468330325280467,0,12500.0,700.0,11800.0
plx4720,cvcl_0218,0.48940359323259897,0.3349269083940305,0.11468330325280467,0,9000.0,700.0,8300.0
alisertib,cvcl_1890,0.6149407512740168,0.6201003428419627,0.11467278145961056,0,,400.0,
azd4547,cvcl_2119,0.16915743996689103,0.19815132058542462,0.11466976902050828,0,10000.0,625.0,9375.0
ro3306,cvcl_1771,0.1100373424920662,0.049621281088937264,0.11466146130592345,0,4000.0,625.0,3375.0
ro3306,cvcl_1771,0.1100373424920662,0.049621281088937264,0.11466146130592345,0,2500.0,625.0,1875.0
azd7762,cvcl_3035,0.3518537855948398,0.21758652206020812,0.11464405828171258,0,20000.0,2500.0,17500.0
5fluorouracil,cvcl_1418,0.43268087010071,0.27122205360629437,0.11463530620938163,0,,625.0,
bms345541,cvcl_0479,0.22060820193413222,0.1076368998803493,0.11462163377150862,0,,200.0,
sorafenib,cvcl_1311,0.0909478176145343,0.002671694030883298,0.11461620515692912,0,,625.0,
refametinib,cvcl_1386,0.48090029249244926,0.5909561452777766,0.11461187887887851,0,4000.0,300.0,3700.0
refametinib,cvcl_1386,0.48090029249244926,0.5909561452777766,0.11461187887887851,0,1800.0,300.0,1500.0
refametinib,cvcl_1386,0.48090029249244926,0.5909561452777766,0.11461187887887851,0,1600.0,300.0,1300.0
rucaparib,cvcl_0627,0.1974653078042039,0.12265644463738845,0.11460908843366406,0,3125.0,625.0,2500.0
cytarabine,cvcl_1444,0.36168442931678857,0.22466867858200468,0.11460393284840521,0,1600.0,625.0,975.0
tanespimycin,cvcl_5880,0.3591926282304193,0.2256363234529163,0.1146037948290089,0,1200.0,325.0,875.0
bi2536,cvcl_1822,0.48657811653757777,0.37536405654750693,0.11459693012854667,0,,5000.0,
sn38,cvcl_1063,0.6275429195523424,0.7593649013607398,0.11458479768742744,0,2500.0,200.0,2300.0
sn38,cvcl_1063,0.6275429195523424,0.7593649013607398,0.11458479768742744,0,1800.0,200.0,1600.0
sn38,cvcl_1063,0.6275429195523424,0.7593649013607398,0.11458479768742744,0,1600.0,200.0,1400.0
bms536924,cvcl_1806,0.24582809135271344,0.3740861660824534,0.11458071400362042,0,3125.0,400.0,2725.0
bms536924,cvcl_1806,0.24582809135271344,0.3740861660824534,0.11458071400362042,0,,400.0,
gemcitabine,cvcl_1331,0.24237415744349444,0.21557717340252802,0.11457786683831142,0,4000.0,325.0,3675.0
gemcitabine,cvcl_1331,0.24237415744349444,0.21557717340252802,0.11457786683831142,0,,325.0,
vorinostat,cvcl_1573,0.41570667564999375,0.3239731827895139,0.11454398601682356,0,25000.0,1250.0,23750.0
dactolisib,cvcl_1395,0.20020133588720845,0.26521034129228294,0.11454334930666014,0,800.0,300.0,500.0
vorinostat,cvcl_1525,0.3996237376782288,0.5151268873415373,0.11453121628583626,0,50000.0,2500.0,47500.0
vorinostat,cvcl_1525,0.3996237376782288,0.5151268873415373,0.11453121628583626,0,40000.0,2500.0,37500.0
vorinostat,cvcl_1525,0.3996237376782288,0.5151268873415373,0.11453121628583626,0,12000.0,2500.0,9500.0
yk4279,cvcl_1122,0.2707901592837516,0.18326301216070284,0.11452604385099473,0,1000.0,625.0,375.0
tanespimycin,cvcl_1472,0.4400796917704699,0.30505204916439044,0.11452110801980941,0,1600.0,150.0,1450.0
tanespimycin,cvcl_1472,0.4400796917704699,0.30505204916439044,0.11452110801980941,0,1500.0,150.0,1350.0
sepantroniumbromide,cvcl_1144,0.766392775462644,0.7888112689606888,0.1145191727688846,0,,625.0,
azd5438,cvcl_0065,0.3056682115583279,0.19551199315962187,0.11450924269114071,0,7000.0,1250.0,5750.0
mim1,cvcl_2096,0.007185073903612449,0.11246337612590285,0.11449316120483659,0,,1250.0,
5fluorouracil,cvcl_1670,0.2801797392654959,0.13744870776767615,0.11449296279809801,0,,625.0,
azd6738,cvcl_1064,0.24788658172838607,0.3611472687048749,0.1144778143300445,0,35000.0,1500.0,33500.0
jq1,cvcl_0099,0.1945171881269544,0.23484867892672212,0.11447147057356004,0,7500.0,625.0,6875.0
jq1,cvcl_0099,0.1945171881269544,0.23484867892672212,0.11447147057356004,0,,625.0,
azd6738,cvcl_0126,0.12429865844187526,0.17041734097772698,0.11447068988534825,0,1500.0,625.0,875.0
foretinib,cvcl_1539,0.3632673956807204,0.21786978067150564,0.11446742449724022,0,,1000.0,
foretinib,cvcl_1274,0.0883354026543065,1.0821744944378153e-05,0.11446047807906772,0,,625.0,
azd6738,cvcl_1067,0.49609573540019647,0.43062372916411285,0.11446034689546791,0,1100.0,200.0,900.0
bx795,cvcl_3035,0.16993884922386038,0.05400121694768756,0.11444947961516407,0,20000.0,2500.0,17500.0
foretinib,cvcl_2104,0.23339130962669608,0.2033691234124706,0.11444649656082506,0,,300.0,
bms345541,cvcl_1242,0.21819061491161196,0.10612458903590016,0.11443414442816666,0,,1000.0,
azd6738,cvcl_w798,0.4555712869081491,0.3894604436013763,0.11443040073435055,0,250.0,100.0,150.0
afatinib,cvcl_1151,0.2690131587909175,0.37226054834603917,0.11442531313360284,0,2000.0,625.0,1375.0
afatinib,cvcl_1151,0.2690131587909175,0.37226054834603917,0.11442531313360284,0,1600.0,625.0,975.0
foretinib,cvcl_1819,0.5109990563757789,0.36931561570857885,0.11441839178962415,0,,1500.0,
wee1inhibitor,cvcl_1162,0.048778023713622054,0.12807212809137303,0.11441130899772468,0,800.0,250.0,550.0
vorinostat,cvcl_1399,0.26677321290858413,0.3753730645388528,0.11440619258874743,0,12500.0,400.0,12100.0
vorinostat,cvcl_1399,0.26677321290858413,0.3753730645388528,0.11440619258874743,0,6250.0,400.0,5850.0
nu7441,cvcl_5870,0.05657857143807299,0.14730066807914333,0.11440164534408154,0,800.0,125.0,675.0
azd2014,cvcl_1057,0.47450845363401617,0.3059381515278856,0.1143679244483336,0,600.0,150.0,450.0
yk4279,cvcl_1704,0.13235610365537742,0.1497062510963979,0.11436690658942537,0,4000.0,500.0,3500.0
azd1332,cvcl_1048,0.30785336405292973,0.21161127808554725,0.11435817521161262,0,1000.0,325.0,675.0
vinblastine,cvcl_1168,0.6584466257480026,0.6063013886590141,0.11435492094414779,0,5000.0,625.0,4375.0
vinblastine,cvcl_1168,0.6584466257480026,0.6063013886590141,0.11435492094414779,0,3125.0,625.0,2500.0
vinblastine,cvcl_1168,0.6584466257480026,0.6063013886590141,0.11435492094414779,0,,625.0,
methotrexate,cvcl_1393,0.12550450680829017,0.19988647830459294,0.1143519584229814,0,1600.0,1250.0,350.0
azd7762,cvcl_1492,0.5179017927893478,0.5783318351353792,0.11435009295050493,0,1000.0,325.0,675.0
azd7762,cvcl_1492,0.5179017927893478,0.5783318351353792,0.11435009295050493,0,900.0,325.0,575.0
wee1inhibitor,cvcl_1347,0.1453898143467559,0.07589716882540343,0.11434625121952258,0,1000.0,325.0,675.0
lestaurtinib,cvcl_6c19,0.7086409748987355,0.564060788841108,0.11434593877424991,0,400.0,100.0,300.0
obatoclaxmesylate,cvcl_1770,0.2737835150859157,0.13792358358072176,0.11434276166169847,0,,875.0,
lestaurtinib,cvcl_1188,0.43212582355625495,0.27136350163156364,0.11433174036730359,0,25000.0,1250.0,23750.0
lestaurtinib,cvcl_1188,0.43212582355625495,0.27136350163156364,0.11433174036730359,0,20000.0,1250.0,18750.0
bleomycin,cvcl_1379,0.16428032034957407,0.2709825285582034,0.11432403054873524,0,,400.0,
azd8055,cvcl_3172,0.16935440182172457,0.25847459587530586,0.11431329499735164,0,800.0,325.0,475.0
azd6738,cvcl_1092,0.20054222922167464,0.29297295942343593,0.11430977239438149,0,500.0,625.0,125.0
ibet762,cvcl_1712,0.3968743781848144,0.466156622871738,0.11430466775257585,0,,1500.0,
azd6738,cvcl_t023,0.15093772797179894,0.17888487706524603,0.11429414661807973,0,450.0,300.0,150.0
dactolisib,cvcl_0207,0.306663427514939,0.2896030713024974,0.11429128260794409,0,12500.0,1250.0,11250.0
dactolisib,cvcl_0207,0.306663427514939,0.2896030713024974,0.11429128260794409,0,6250.0,1250.0,5000.0
gemcitabine,cvcl_8269,0.6279849831199766,0.5228868592927111,0.11428020748567089,0,6250.0,1250.0,5000.0
gemcitabine,cvcl_8269,0.6279849831199766,0.5228868592927111,0.11428020748567089,0,,1250.0,
alisertib,cvcl_0093,0.6380572587605237,0.6568294202952345,0.11426143542212916,0,,2750.0,
daporinad,cvcl_1640,0.5075539285437001,0.5843190400688357,0.11423414180969943,0,850.0,250.0,600.0
daporinad,cvcl_1640,0.5075539285437001,0.5843190400688357,0.11423414180969943,0,750.0,250.0,500.0
sn38,cvcl_0244,0.04507394914561513,0.13109015559725623,0.11421960170601472,0,50000.0,400.0,49600.0
sn38,cvcl_0244,0.04507394914561513,0.13109015559725623,0.11421960170601472,0,4500.0,400.0,4100.0
sn38,cvcl_0244,0.04507394914561513,0.13109015559725623,0.11421960170601472,0,3125.0,400.0,2725.0
bms754807,cvcl_1714,0.13883063636162474,0.09867470334078376,0.11419914581692328,0,,625.0,
bortezomib,cvcl_0103,0.4032900301499751,0.3722995826109252,0.11419480637689454,0,,3000.0,
vx11e,cvcl_1711,0.05460986049711991,0.013156107201308886,0.11418910434973463,0,,625.0,
jq1,cvcl_1186,0.06745799498664795,0.14290242373096373,0.11418873651106623,0,4500.0,300.0,4200.0
jq1,cvcl_1186,0.06745799498664795,0.14290242373096373,0.11418873651106623,0,,300.0,
daporinad,cvcl_8822,0.9735993169139242,0.8499897609923734,0.11418839121997226,0,2000.0,1000.0,1000.0
iap5620,cvcl_0207,0.465865296040304,0.39600377662824304,0.11418831680445751,0,5000.0,1250.0,3750.0
elesclomol,cvcl_1881,0.5656918466310379,0.44878971785229416,0.1141801315607586,0,15000.0,400.0,14600.0
vx11e,cvcl_0068,0.09546120986933448,0.2178336276481917,0.1141715652034111,0,,500.0,
sn38,cvcl_8792,0.19615236014754123,0.24201314246707528,0.11415568406102741,0,5200.0,3000.0,2200.0
azd6738,cvcl_1404,0.24079888246371173,0.2227767193633572,0.11414048864103549,0,1500.0,625.0,875.0
navitoclax,cvcl_0374,0.4889409985962523,0.5743308872829593,0.1141381252490774,0,30000.0,2500.0,27500.0
navitoclax,cvcl_0374,0.4889409985962523,0.5743308872829593,0.1141381252490774,0,25000.0,2500.0,22500.0
zm447439,cvcl_1670,0.09772214569578497,0.048788249874146095,0.11413111981919355,0,400.0,625.0,225.0
vinblastine,cvcl_1823,0.39364436017785354,0.4975096662173659,0.11410991686878716,0,20000.0,2500.0,17500.0
cct018159,cvcl_1655,0.1413578888578858,0.1210618187912813,0.11410206497179005,0,800.0,150.0,650.0
gemcitabine,cvcl_1084,0.39290927614552995,0.33347724199187967,0.11409051498457697,0,175.0,150.0,25.0
gemcitabine,cvcl_1084,0.39290927614552995,0.33347724199187967,0.11409051498457697,0,,150.0,
tanespimycin,cvcl_1350,0.2566526200341548,0.1870847929385996,0.11408460103832233,0,800.0,400.0,400.0
vx11e,cvcl_1105,0.14440412040261985,0.24197960285573628,0.11407282314387006,0,,150.0,
serdemetan,cvcl_0471,0.09966768468292908,0.0076947214754766735,0.11407104268299426,0,2700.0,300.0,2400.0
vorinostat,cvcl_1243,0.23397161045425863,0.3443287845750663,0.11406015433950088,0,25000.0,900.0,24100.0
vorinostat,cvcl_1243,0.23397161045425863,0.3443287845750663,0.11406015433950088,0,3125.0,900.0,2225.0
luminespib,cvcl_1385,0.49088099451302447,0.3959146607949807,0.11405319723992403,0,,350.0,
azd4547,cvcl_1149,0.21479549632300865,0.0987835183476099,0.11405065605236751,0,12500.0,625.0,11875.0
paclitaxel,cvcl_3532,0.22731684765316318,0.2877667780639389,0.11404640885394268,0,,3000.0,
luminespib,cvcl_1336,0.2277713887930014,0.17260984756819997,0.11404455526514351,0,,300.0,
entinostat,cvcl_0067,0.47599719169562993,0.3887983818330615,0.11403928822544274,0,,500.0,
zm447439,cvcl_1681,0.11988760047658242,0.0959336940330664,0.11403790470985034,0,1600.0,400.0,1200.0
sn38,cvcl_0542,0.2685124580657058,0.384503121827952,0.1140134692759391,0,500.0,200.0,300.0
sn38,cvcl_0542,0.2685124580657058,0.384503121827952,0.1140134692759391,0,400.0,200.0,200.0
azd6738,cvcl_1717,0.05798173691891784,0.18853539772204564,0.11400652909211316,0,6000.0,625.0,5375.0
vx11e,cvcl_u996,0.20943498812330197,0.10883721298143278,0.11400124318248706,0,,325.0,
luminespib,cvcl_1441,0.22208269517035528,0.253597450334366,0.1139955066850147,0,,500.0,
azd5582,cvcl_1381,0.16353961992083232,0.2197501392881852,0.11398648203891955,0,400.0,150.0,250.0
azd5582,cvcl_1381,0.16353961992083232,0.2197501392881852,0.11398648203891955,0,350.0,150.0,200.0
navitoclax,cvcl_2067,0.0973425410033133,0.21918054926369068,0.1139853607922498,0,3200.0,300.0,2900.0
ibet762,cvcl_1290,0.3985119384734229,0.28333450228475654,0.11397155239143204,0,,600.0,
serdemetan,cvcl_1298,0.16240748420630202,0.06368475399972962,0.11394294500007826,0,1600.0,625.0,975.0
tanespimycin,cvcl_1057,0.22715771193048517,0.11718025482272643,0.11393975109539035,0,600.0,150.0,450.0
tanespimycin,cvcl_1057,0.22715771193048517,0.11718025482272643,0.11393975109539035,0,500.0,150.0,350.0
luminespib,cvcl_1629,0.45028085039822463,0.3550754339374187,0.1139372668963291,0,,200.0,
osi027,cvcl_1392,0.3390760671963091,0.3506226480409168,0.11392559301922217,0,,625.0,
bleomycin50um,cvcl_1456,0.1693558814800371,0.22084890254332323,0.1139207217325237,0,3125.0,400.0,2725.0
azd8055,cvcl_0542,0.18800150945660654,0.25018743173433877,0.11392038584998165,0,400.0,200.0,200.0
methotrexate,cvcl_1385,0.2670876966093234,0.17759617986062615,0.11388461434633622,0,800.0,350.0,450.0
mirin,cvcl_1222,0.37643028466556194,0.25804005214795767,0.11388248318009392,0,15000.0,1000.0,14000.0
gsk269962a,cvcl_0360,0.013903905854670162,0.08489285046541473,0.11388071658582297,0,700.0,150.0,550.0
gsk269962a,cvcl_0360,0.013903905854670162,0.08489285046541473,0.11388071658582297,0,,150.0,
docetaxel,cvcl_u999,0.24158936825995603,0.14826178462644757,0.1138780625163477,0,2000.0,500.0,1500.0
entinostat,cvcl_1183,0.444683423038007,0.3731821526975695,0.11387707585828373,0,,1000.0,
palbociclib,cvcl_1866,0.36247670147721167,0.20572139999121475,0.11386640953716846,0,5000.0,900.0,4100.0
sn38,cvcl_0013,0.44464240294916957,0.61622054301655,0.11386380086850142,0,25000.0,2500.0,22500.0
sn38,cvcl_0013,0.44464240294916957,0.61622054301655,0.11386380086850142,0,12500.0,2500.0,10000.0
sn38,cvcl_0013,0.44464240294916957,0.61622054301655,0.11386380086850142,0,9000.0,2500.0,6500.0
azd8055,cvcl_1843,0.2946325085327577,0.34306896867066294,0.11385737306684583,0,1500.0,625.0,875.0
bleomycin50um,cvcl_1230,0.05930609107461715,0.19007614099438885,0.11384699391297991,0,30000.0,2500.0,27500.0
entinostat,cvcl_1887,0.23625352161941038,0.3333999932961472,0.11384184621121257,0,,1250.0,
alisertib,cvcl_0005,0.6709973157499252,0.8010846220518266,0.11382705309008323,0,,400.0,
luminespib,cvcl_1311,0.08510146055326206,0.12532410030092456,0.11382455425163122,0,,625.0,
azd8186,cvcl_1304,0.15338154785449742,0.28673522235094706,0.1138020278786572,0,2200.0,325.0,1875.0
azd7762,cvcl_1334,0.49794885035888303,0.3921550768672072,0.1137930353224884,0,6500.0,1500.0,5000.0
gefitinib,cvcl_1482,0.07182796969088046,0.1456190803478552,0.11378566108729905,0,3200.0,400.0,2800.0
docetaxel,cvcl_1176,0.4598699961492183,0.33595288519706845,0.11378454144125065,0,500.0,150.0,350.0
pictilisib,cvcl_x508,0.3656762972713412,0.2601701626711981,0.1137793043114281,0,2300.0,325.0,1975.0
pictilisib,cvcl_x508,0.3656762972713412,0.2601701626711981,0.1137793043114281,0,1900.0,325.0,1575.0
bms345541,cvcl_0067,0.11578249037600497,0.030804602773552237,0.11377618966074905,0,,500.0,
mim1,cvcl_1547,0.0003152659304000993,0.10447213061033522,0.11377438477574023,0,,1250.0,
refametinib,cvcl_1402,0.7083670539467981,0.5768952465589795,0.11376945848235337,0,600.0,300.0,300.0
refametinib,cvcl_1402,0.7083670539467981,0.5768952465589795,0.11376945848235337,0,500.0,300.0,200.0
tanespimycin,cvcl_5160,0.5806024563736448,0.4570510805092153,0.11376703869879479,0,1700.0,300.0,1400.0
tanespimycin,cvcl_5160,0.5806024563736448,0.4570510805092153,0.11376703869879479,0,1500.0,300.0,1200.0
tanespimycin,cvcl_5160,0.5806024563736448,0.4570510805092153,0.11376703869879479,0,1000.0,300.0,700.0
